"group","partno","matched.partno","cue","target","expnorm","judgment","fsg","bsg"
"control",9,NA,"computer","program",NA,100,12.2,24.3
"control",10,NA,"computer","program",NA,20,12.2,24.3
"control",11,NA,"computer","program",NA,40,12.2,24.3
"control",12,NA,"computer","program",NA,80,12.2,24.3
"control",13,NA,"computer","program",NA,80,12.2,24.3
"control",14,NA,"computer","program",NA,80,12.2,24.3
"control",15,NA,"computer","program",NA,60,12.2,24.3
"control",16,NA,"computer","program",NA,60,12.2,24.3
"control",17,NA,"computer","program",NA,100,12.2,24.3
"control",18,NA,"computer","program",NA,40,12.2,24.3
"control",19,NA,"computer","program",NA,80,12.2,24.3
"control",20,NA,"computer","program",NA,60,12.2,24.3
"control",21,NA,"computer","program",NA,80,12.2,24.3
"control",22,NA,"computer","program",NA,60,12.2,24.3
"control",23,NA,"computer","program",NA,40,12.2,24.3
"control",24,NA,"computer","program",NA,80,12.2,24.3
"control",25,NA,"computer","program",NA,60,12.2,24.3
"control",26,NA,"computer","program",NA,80,12.2,24.3
"control",27,NA,"computer","program",NA,40,12.2,24.3
"control",28,NA,"computer","program",NA,100,12.2,24.3
"control",29,NA,"computer","program",NA,20,12.2,24.3
"control",30,NA,"computer","program",NA,80,12.2,24.3
"control",31,NA,"computer","program",NA,80,12.2,24.3
"control",32,NA,"computer","program",NA,100,12.2,24.3
"control",33,NA,"computer","program",NA,80,12.2,24.3
"control",34,NA,"computer","program",NA,40,12.2,24.3
"control",35,NA,"computer","program",NA,40,12.2,24.3
"control",36,NA,"computer","program",NA,100,12.2,24.3
"control",37,NA,"computer","program",NA,80,12.2,24.3
"control",38,NA,"computer","program",NA,60,12.2,24.3
"control",39,NA,"computer","program",NA,60,12.2,24.3
"control",40,NA,"computer","program",NA,80,12.2,24.3
"control",41,NA,"computer","program",NA,80,12.2,24.3
"control",42,NA,"computer","program",NA,60,12.2,24.3
"control",43,NA,"computer","program",NA,40,12.2,24.3
"control",44,NA,"computer","program",NA,100,12.2,24.3
"control",45,NA,"computer","program",NA,60,12.2,24.3
"control",46,NA,"computer","program",NA,60,12.2,24.3
"control",47,NA,"computer","program",NA,60,12.2,24.3
"control",48,NA,"computer","program",NA,60,12.2,24.3
"control",49,NA,"computer","program",NA,60,12.2,24.3
"control",50,NA,"computer","program",NA,40,12.2,24.3
"control",51,NA,"computer","program",NA,100,12.2,24.3
"control",52,NA,"computer","program",NA,100,12.2,24.3
"control",53,NA,"computer","program",NA,80,12.2,24.3
"control",54,NA,"computer","program",NA,60,12.2,24.3
"control",55,NA,"computer","program",NA,100,12.2,24.3
"control",56,NA,"computer","program",NA,60,12.2,24.3
"control",57,NA,"computer","program",NA,40,12.2,24.3
"control",6,NA,"dancer","ballet",NA,80,25.5,7.6
"control",7,NA,"dancer","ballet",NA,100,25.5,7.6
"control",8,NA,"dancer","ballet",NA,80,25.5,7.6
"control",9,NA,"dancer","ballet",NA,80,25.5,7.6
"control",10,NA,"dancer","ballet",NA,40,25.5,7.6
"control",11,NA,"dancer","ballet",NA,80,25.5,7.6
"control",12,NA,"dancer","ballet",NA,80,25.5,7.6
"control",13,NA,"dancer","ballet",NA,20,25.5,7.6
"control",14,NA,"dancer","ballet",NA,100,25.5,7.6
"control",15,NA,"dancer","ballet",NA,80,25.5,7.6
"control",16,NA,"dancer","ballet",NA,100,25.5,7.6
"control",17,NA,"dancer","ballet",NA,60,25.5,7.6
"control",18,NA,"dancer","ballet",NA,80,25.5,7.6
"control",19,NA,"dancer","ballet",NA,40,25.5,7.6
"control",20,NA,"dancer","ballet",NA,60,25.5,7.6
"control",21,NA,"dancer","ballet",NA,80,25.5,7.6
"control",22,NA,"dancer","ballet",NA,40,25.5,7.6
"control",23,NA,"dancer","ballet",NA,40,25.5,7.6
"control",24,NA,"dancer","ballet",NA,40,25.5,7.6
"control",25,NA,"dancer","ballet",NA,60,25.5,7.6
"control",26,NA,"dancer","ballet",NA,40,25.5,7.6
"control",27,NA,"dancer","ballet",NA,60,25.5,7.6
"control",28,NA,"dancer","ballet",NA,80,25.5,7.6
"control",29,NA,"dancer","ballet",NA,60,25.5,7.6
"control",30,NA,"dancer","ballet",NA,40,25.5,7.6
"control",31,NA,"dancer","ballet",NA,80,25.5,7.6
"control",32,NA,"dancer","ballet",NA,60,25.5,7.6
"control",33,NA,"dancer","ballet",NA,40,25.5,7.6
"control",34,NA,"dancer","ballet",NA,20,25.5,7.6
"control",35,NA,"dancer","ballet",NA,60,25.5,7.6
"control",36,NA,"dancer","ballet",NA,100,25.5,7.6
"control",37,NA,"dancer","ballet",NA,60,25.5,7.6
"control",38,NA,"dancer","ballet",NA,100,25.5,7.6
"control",39,NA,"dancer","ballet",NA,80,25.5,7.6
"control",40,NA,"dancer","ballet",NA,40,25.5,7.6
"control",41,NA,"dancer","ballet",NA,60,25.5,7.6
"control",42,NA,"dancer","ballet",NA,40,25.5,7.6
"control",43,NA,"dancer","ballet",NA,40,25.5,7.6
"control",44,NA,"dancer","ballet",NA,100,25.5,7.6
"control",45,NA,"dancer","ballet",NA,40,25.5,7.6
"control",46,NA,"dancer","ballet",NA,80,25.5,7.6
"control",47,NA,"dancer","ballet",NA,20,25.5,7.6
"control",48,NA,"dancer","ballet",NA,80,25.5,7.6
"control",49,NA,"dancer","ballet",NA,80,25.5,7.6
"control",50,NA,"dancer","ballet",NA,80,25.5,7.6
"control",51,NA,"dancer","ballet",NA,60,25.5,7.6
"control",52,NA,"dancer","ballet",NA,100,25.5,7.6
"control",53,NA,"dancer","ballet",NA,40,25.5,7.6
"control",54,NA,"dancer","ballet",NA,60,25.5,7.6
"control",55,NA,"dancer","ballet",NA,100,25.5,7.6
"control",56,NA,"dancer","ballet",NA,60,25.5,7.6
"control",57,NA,"dancer","ballet",NA,100,25.5,7.6
"control",6,NA,"dancer","music",NA,40,5.2,0
"control",7,NA,"dancer","music",NA,80,5.2,0
"control",8,NA,"dancer","music",NA,100,5.2,0
"control",9,NA,"dancer","music",NA,60,5.2,0
"control",10,NA,"dancer","music",NA,80,5.2,0
"control",11,NA,"dancer","music",NA,40,5.2,0
"control",12,NA,"dancer","music",NA,60,5.2,0
"control",13,NA,"dancer","music",NA,80,5.2,0
"control",14,NA,"dancer","music",NA,80,5.2,0
"control",15,NA,"dancer","music",NA,60,5.2,0
"control",16,NA,"dancer","music",NA,100,5.2,0
"control",17,NA,"dancer","music",NA,60,5.2,0
"control",18,NA,"dancer","music",NA,40,5.2,0
"control",19,NA,"dancer","music",NA,40,5.2,0
"control",20,NA,"dancer","music",NA,40,5.2,0
"control",21,NA,"dancer","music",NA,80,5.2,0
"control",22,NA,"dancer","music",NA,20,5.2,0
"control",23,NA,"dancer","music",NA,40,5.2,0
"control",24,NA,"dancer","music",NA,80,5.2,0
"control",25,NA,"dancer","music",NA,60,5.2,0
"control",26,NA,"dancer","music",NA,60,5.2,0
"control",27,NA,"dancer","music",NA,20,5.2,0
"control",28,NA,"dancer","music",NA,60,5.2,0
"control",29,NA,"dancer","music",NA,60,5.2,0
"control",30,NA,"dancer","music",NA,60,5.2,0
"control",31,NA,"dancer","music",NA,60,5.2,0
"control",32,NA,"dancer","music",NA,80,5.2,0
"control",33,NA,"dancer","music",NA,80,5.2,0
"control",34,NA,"dancer","music",NA,40,5.2,0
"control",35,NA,"dancer","music",NA,40,5.2,0
"control",36,NA,"dancer","music",NA,80,5.2,0
"control",37,NA,"dancer","music",NA,40,5.2,0
"control",38,NA,"dancer","music",NA,80,5.2,0
"control",39,NA,"dancer","music",NA,20,5.2,0
"control",40,NA,"dancer","music",NA,80,5.2,0
"control",41,NA,"dancer","music",NA,40,5.2,0
"control",42,NA,"dancer","music",NA,40,5.2,0
"control",43,NA,"dancer","music",NA,60,5.2,0
"control",44,NA,"dancer","music",NA,100,5.2,0
"control",45,NA,"dancer","music",NA,60,5.2,0
"control",46,NA,"dancer","music",NA,60,5.2,0
"control",47,NA,"dancer","music",NA,80,5.2,0
"control",48,NA,"dancer","music",NA,60,5.2,0
"control",49,NA,"dancer","music",NA,80,5.2,0
"control",50,NA,"dancer","music",NA,40,5.2,0
"control",51,NA,"dancer","music",NA,40,5.2,0
"control",52,NA,"dancer","music",NA,80,5.2,0
"control",53,NA,"dancer","music",NA,60,5.2,0
"control",54,NA,"dancer","music",NA,80,5.2,0
"control",55,NA,"dancer","music",NA,100,5.2,0
"control",56,NA,"dancer","music",NA,40,5.2,0
"control",57,NA,"dancer","music",NA,100,5.2,0
"control",6,NA,"dancer","singer",NA,20,7.2,15.2
"control",7,NA,"dancer","singer",NA,60,7.2,15.2
"control",8,NA,"dancer","singer",NA,40,7.2,15.2
"control",9,NA,"dancer","singer",NA,20,7.2,15.2
"control",10,NA,"dancer","singer",NA,60,7.2,15.2
"control",11,NA,"dancer","singer",NA,40,7.2,15.2
"control",12,NA,"dancer","singer",NA,80,7.2,15.2
"control",13,NA,"dancer","singer",NA,60,7.2,15.2
"control",14,NA,"dancer","singer",NA,100,7.2,15.2
"control",15,NA,"dancer","singer",NA,60,7.2,15.2
"control",16,NA,"dancer","singer",NA,60,7.2,15.2
"control",17,NA,"dancer","singer",NA,60,7.2,15.2
"control",18,NA,"dancer","singer",NA,20,7.2,15.2
"control",19,NA,"dancer","singer",NA,40,7.2,15.2
"control",20,NA,"dancer","singer",NA,20,7.2,15.2
"control",21,NA,"dancer","singer",NA,20,7.2,15.2
"control",22,NA,"dancer","singer",NA,20,7.2,15.2
"control",23,NA,"dancer","singer",NA,20,7.2,15.2
"control",24,NA,"dancer","singer",NA,80,7.2,15.2
"control",25,NA,"dancer","singer",NA,40,7.2,15.2
"control",26,NA,"dancer","singer",NA,20,7.2,15.2
"control",27,NA,"dancer","singer",NA,80,7.2,15.2
"control",28,NA,"dancer","singer",NA,40,7.2,15.2
"control",29,NA,"dancer","singer",NA,60,7.2,15.2
"control",30,NA,"dancer","singer",NA,80,7.2,15.2
"control",31,NA,"dancer","singer",NA,60,7.2,15.2
"control",32,NA,"dancer","singer",NA,80,7.2,15.2
"control",33,NA,"dancer","singer",NA,40,7.2,15.2
"control",34,NA,"dancer","singer",NA,40,7.2,15.2
"control",35,NA,"dancer","singer",NA,60,7.2,15.2
"control",36,NA,"dancer","singer",NA,80,7.2,15.2
"control",37,NA,"dancer","singer",NA,60,7.2,15.2
"control",38,NA,"dancer","singer",NA,40,7.2,15.2
"control",39,NA,"dancer","singer",NA,20,7.2,15.2
"control",40,NA,"dancer","singer",NA,40,7.2,15.2
"control",41,NA,"dancer","singer",NA,40,7.2,15.2
"control",42,NA,"dancer","singer",NA,60,7.2,15.2
"control",43,NA,"dancer","singer",NA,60,7.2,15.2
"control",44,NA,"dancer","singer",NA,60,7.2,15.2
"control",45,NA,"dancer","singer",NA,80,7.2,15.2
"control",46,NA,"dancer","singer",NA,20,7.2,15.2
"control",47,NA,"dancer","singer",NA,80,7.2,15.2
"control",48,NA,"dancer","singer",NA,20,7.2,15.2
"control",49,NA,"dancer","singer",NA,100,7.2,15.2
"control",50,NA,"dancer","singer",NA,40,7.2,15.2
"control",51,NA,"dancer","singer",NA,40,7.2,15.2
"control",52,NA,"dancer","singer",NA,60,7.2,15.2
"control",53,NA,"dancer","singer",NA,60,7.2,15.2
"control",54,NA,"dancer","singer",NA,40,7.2,15.2
"control",55,NA,"dancer","singer",NA,60,7.2,15.2
"control",56,NA,"dancer","singer",NA,60,7.2,15.2
"control",57,NA,"dancer","singer",NA,80,7.2,15.2
"control",6,NA,"difficult","easy",NA,20,28.3,2.1
"control",7,NA,"difficult","easy",NA,80,28.3,2.1
"control",8,NA,"difficult","easy",NA,40,28.3,2.1
"control",9,NA,"difficult","easy",NA,20,28.3,2.1
"control",10,NA,"difficult","easy",NA,40,28.3,2.1
"control",11,NA,"difficult","easy",NA,20,28.3,2.1
"control",12,NA,"difficult","easy",NA,100,28.3,2.1
"control",13,NA,"difficult","easy",NA,20,28.3,2.1
"control",14,NA,"difficult","easy",NA,40,28.3,2.1
"control",15,NA,"difficult","easy",NA,40,28.3,2.1
"control",16,NA,"difficult","easy",NA,60,28.3,2.1
"control",17,NA,"difficult","easy",NA,20,28.3,2.1
"control",18,NA,"difficult","easy",NA,100,28.3,2.1
"control",19,NA,"difficult","easy",NA,80,28.3,2.1
"control",20,NA,"difficult","easy",NA,40,28.3,2.1
"control",21,NA,"difficult","easy",NA,20,28.3,2.1
"control",22,NA,"difficult","easy",NA,80,28.3,2.1
"control",23,NA,"difficult","easy",NA,100,28.3,2.1
"control",24,NA,"difficult","easy",NA,40,28.3,2.1
"control",25,NA,"difficult","easy",NA,80,28.3,2.1
"control",26,NA,"difficult","easy",NA,60,28.3,2.1
"control",27,NA,"difficult","easy",NA,100,28.3,2.1
"control",28,NA,"difficult","easy",NA,20,28.3,2.1
"control",29,NA,"difficult","easy",NA,40,28.3,2.1
"control",30,NA,"difficult","easy",NA,80,28.3,2.1
"control",31,NA,"difficult","easy",NA,40,28.3,2.1
"control",32,NA,"difficult","easy",NA,100,28.3,2.1
"control",33,NA,"difficult","easy",NA,100,28.3,2.1
"control",34,NA,"difficult","easy",NA,20,28.3,2.1
"control",35,NA,"difficult","easy",NA,80,28.3,2.1
"control",36,NA,"difficult","easy",NA,20,28.3,2.1
"control",37,NA,"difficult","easy",NA,80,28.3,2.1
"control",38,NA,"difficult","easy",NA,60,28.3,2.1
"control",39,NA,"difficult","easy",NA,40,28.3,2.1
"control",40,NA,"difficult","easy",NA,40,28.3,2.1
"control",41,NA,"difficult","easy",NA,60,28.3,2.1
"control",42,NA,"difficult","easy",NA,80,28.3,2.1
"control",43,NA,"difficult","easy",NA,80,28.3,2.1
"control",44,NA,"difficult","easy",NA,100,28.3,2.1
"control",45,NA,"difficult","easy",NA,80,28.3,2.1
"control",46,NA,"difficult","easy",NA,20,28.3,2.1
"control",47,NA,"difficult","easy",NA,40,28.3,2.1
"control",48,NA,"difficult","easy",NA,20,28.3,2.1
"control",49,NA,"difficult","easy",NA,100,28.3,2.1
"control",50,NA,"difficult","easy",NA,40,28.3,2.1
"control",51,NA,"difficult","easy",NA,40,28.3,2.1
"control",52,NA,"difficult","easy",NA,80,28.3,2.1
"control",53,NA,"difficult","easy",NA,80,28.3,2.1
"control",54,NA,"difficult","easy",NA,80,28.3,2.1
"control",55,NA,"difficult","easy",NA,100,28.3,2.1
"control",56,NA,"difficult","easy",NA,60,28.3,2.1
"control",57,NA,"difficult","easy",NA,100,28.3,2.1
"control",6,NA,"difficult","hard",NA,100,59.4,0
"control",7,NA,"difficult","hard",NA,100,59.4,0
"control",8,NA,"difficult","hard",NA,100,59.4,0
"control",9,NA,"difficult","hard",NA,100,59.4,0
"control",10,NA,"difficult","hard",NA,100,59.4,0
"control",11,NA,"difficult","hard",NA,100,59.4,0
"control",12,NA,"difficult","hard",NA,20,59.4,0
"control",13,NA,"difficult","hard",NA,100,59.4,0
"control",14,NA,"difficult","hard",NA,100,59.4,0
"control",15,NA,"difficult","hard",NA,100,59.4,0
"control",16,NA,"difficult","hard",NA,100,59.4,0
"control",17,NA,"difficult","hard",NA,80,59.4,0
"control",18,NA,"difficult","hard",NA,100,59.4,0
"control",19,NA,"difficult","hard",NA,80,59.4,0
"control",20,NA,"difficult","hard",NA,100,59.4,0
"control",21,NA,"difficult","hard",NA,100,59.4,0
"control",22,NA,"difficult","hard",NA,80,59.4,0
"control",23,NA,"difficult","hard",NA,100,59.4,0
"control",24,NA,"difficult","hard",NA,60,59.4,0
"control",25,NA,"difficult","hard",NA,80,59.4,0
"control",26,NA,"difficult","hard",NA,80,59.4,0
"control",27,NA,"difficult","hard",NA,60,59.4,0
"control",28,NA,"difficult","hard",NA,80,59.4,0
"control",29,NA,"difficult","hard",NA,100,59.4,0
"control",30,NA,"difficult","hard",NA,100,59.4,0
"control",31,NA,"difficult","hard",NA,40,59.4,0
"control",32,NA,"difficult","hard",NA,80,59.4,0
"control",33,NA,"difficult","hard",NA,100,59.4,0
"control",34,NA,"difficult","hard",NA,40,59.4,0
"control",35,NA,"difficult","hard",NA,100,59.4,0
"control",36,NA,"difficult","hard",NA,100,59.4,0
"control",37,NA,"difficult","hard",NA,100,59.4,0
"control",38,NA,"difficult","hard",NA,100,59.4,0
"control",39,NA,"difficult","hard",NA,100,59.4,0
"control",40,NA,"difficult","hard",NA,80,59.4,0
"control",41,NA,"difficult","hard",NA,80,59.4,0
"control",42,NA,"difficult","hard",NA,80,59.4,0
"control",43,NA,"difficult","hard",NA,60,59.4,0
"control",44,NA,"difficult","hard",NA,100,59.4,0
"control",45,NA,"difficult","hard",NA,60,59.4,0
"control",46,NA,"difficult","hard",NA,100,59.4,0
"control",47,NA,"difficult","hard",NA,100,59.4,0
"control",48,NA,"difficult","hard",NA,100,59.4,0
"control",49,NA,"difficult","hard",NA,80,59.4,0
"control",50,NA,"difficult","hard",NA,100,59.4,0
"control",51,NA,"difficult","hard",NA,60,59.4,0
"control",52,NA,"difficult","hard",NA,100,59.4,0
"control",53,NA,"difficult","hard",NA,40,59.4,0
"control",54,NA,"difficult","hard",NA,100,59.4,0
"control",55,NA,"difficult","hard",NA,100,59.4,0
"control",56,NA,"difficult","hard",NA,100,59.4,0
"control",57,NA,"difficult","hard",NA,100,59.4,0
"control",6,NA,"difficult","test",NA,100,2.2,0
"control",7,NA,"difficult","test",NA,NA,2.2,0
"control",8,NA,"difficult","test",NA,40,2.2,0
"control",9,NA,"difficult","test",NA,20,2.2,0
"control",10,NA,"difficult","test",NA,40,2.2,0
"control",11,NA,"difficult","test",NA,20,2.2,0
"control",12,NA,"difficult","test",NA,20,2.2,0
"control",13,NA,"difficult","test",NA,20,2.2,0
"control",14,NA,"difficult","test",NA,80,2.2,0
"control",15,NA,"difficult","test",NA,60,2.2,0
"control",16,NA,"difficult","test",NA,80,2.2,0
"control",17,NA,"difficult","test",NA,100,2.2,0
"control",18,NA,"difficult","test",NA,40,2.2,0
"control",19,NA,"difficult","test",NA,20,2.2,0
"control",20,NA,"difficult","test",NA,20,2.2,0
"control",21,NA,"difficult","test",NA,40,2.2,0
"control",22,NA,"difficult","test",NA,20,2.2,0
"control",23,NA,"difficult","test",NA,60,2.2,0
"control",24,NA,"difficult","test",NA,20,2.2,0
"control",25,NA,"difficult","test",NA,80,2.2,0
"control",26,NA,"difficult","test",NA,60,2.2,0
"control",27,NA,"difficult","test",NA,20,2.2,0
"control",28,NA,"difficult","test",NA,80,2.2,0
"control",29,NA,"difficult","test",NA,60,2.2,0
"control",30,NA,"difficult","test",NA,40,2.2,0
"control",31,NA,"difficult","test",NA,20,2.2,0
"control",32,NA,"difficult","test",NA,40,2.2,0
"control",33,NA,"difficult","test",NA,80,2.2,0
"control",34,NA,"difficult","test",NA,60,2.2,0
"control",35,NA,"difficult","test",NA,80,2.2,0
"control",36,NA,"difficult","test",NA,80,2.2,0
"control",37,NA,"difficult","test",NA,60,2.2,0
"control",38,NA,"difficult","test",NA,60,2.2,0
"control",39,NA,"difficult","test",NA,40,2.2,0
"control",40,NA,"difficult","test",NA,40,2.2,0
"control",41,NA,"difficult","test",NA,20,2.2,0
"control",42,NA,"difficult","test",NA,60,2.2,0
"control",43,NA,"difficult","test",NA,60,2.2,0
"control",44,NA,"difficult","test",NA,80,2.2,0
"control",45,NA,"difficult","test",NA,80,2.2,0
"control",46,NA,"difficult","test",NA,40,2.2,0
"control",47,NA,"difficult","test",NA,20,2.2,0
"control",48,NA,"difficult","test",NA,20,2.2,0
"control",49,NA,"difficult","test",NA,60,2.2,0
"control",50,NA,"difficult","test",NA,80,2.2,0
"control",51,NA,"difficult","test",NA,80,2.2,0
"control",52,NA,"difficult","test",NA,60,2.2,0
"control",53,NA,"difficult","test",NA,100,2.2,0
"control",54,NA,"difficult","test",NA,60,2.2,0
"control",55,NA,"difficult","test",NA,60,2.2,0
"control",56,NA,"difficult","test",NA,20,2.2,0
"control",57,NA,"difficult","test",NA,80,2.2,0
"control",6,NA,"melody","music",NA,100,24.3,2
"control",7,NA,"melody","music",NA,100,24.3,2
"control",8,NA,"melody","music",NA,80,24.3,2
"control",9,NA,"melody","music",NA,100,24.3,2
"control",10,NA,"melody","music",NA,60,24.3,2
"control",11,NA,"melody","music",NA,100,24.3,2
"control",12,NA,"melody","music",NA,80,24.3,2
"control",13,NA,"melody","music",NA,100,24.3,2
"control",14,NA,"melody","music",NA,80,24.3,2
"control",15,NA,"melody","music",NA,80,24.3,2
"control",16,NA,"melody","music",NA,40,24.3,2
"control",17,NA,"melody","music",NA,60,24.3,2
"control",18,NA,"melody","music",NA,80,24.3,2
"control",19,NA,"melody","music",NA,60,24.3,2
"control",20,NA,"melody","music",NA,60,24.3,2
"control",21,NA,"melody","music",NA,60,24.3,2
"control",22,NA,"melody","music",NA,80,24.3,2
"control",23,NA,"melody","music",NA,60,24.3,2
"control",24,NA,"melody","music",NA,80,24.3,2
"control",25,NA,"melody","music",NA,80,24.3,2
"control",26,NA,"melody","music",NA,40,24.3,2
"control",27,NA,"melody","music",NA,60,24.3,2
"control",28,NA,"melody","music",NA,100,24.3,2
"control",29,NA,"melody","music",NA,100,24.3,2
"control",30,NA,"melody","music",NA,80,24.3,2
"control",31,NA,"melody","music",NA,80,24.3,2
"control",32,NA,"melody","music",NA,60,24.3,2
"control",33,NA,"melody","music",NA,80,24.3,2
"control",34,NA,"melody","music",NA,40,24.3,2
"control",35,NA,"melody","music",NA,60,24.3,2
"control",36,NA,"melody","music",NA,100,24.3,2
"control",37,NA,"melody","music",NA,80,24.3,2
"control",38,NA,"melody","music",NA,100,24.3,2
"control",39,NA,"melody","music",NA,40,24.3,2
"control",40,NA,"melody","music",NA,100,24.3,2
"control",41,NA,"melody","music",NA,40,24.3,2
"control",42,NA,"melody","music",NA,80,24.3,2
"control",43,NA,"melody","music",NA,60,24.3,2
"control",44,NA,"melody","music",NA,100,24.3,2
"control",45,NA,"melody","music",NA,60,24.3,2
"control",46,NA,"melody","music",NA,60,24.3,2
"control",47,NA,"melody","music",NA,80,24.3,2
"control",48,NA,"melody","music",NA,100,24.3,2
"control",49,NA,"melody","music",NA,80,24.3,2
"control",50,NA,"melody","music",NA,100,24.3,2
"control",51,NA,"melody","music",NA,100,24.3,2
"control",52,NA,"melody","music",NA,100,24.3,2
"control",53,NA,"melody","music",NA,80,24.3,2
"control",54,NA,"melody","music",NA,80,24.3,2
"control",55,NA,"melody","music",NA,80,24.3,2
"control",56,NA,"melody","music",NA,20,24.3,2
"control",57,NA,"melody","music",NA,100,24.3,2
"control",6,NA,"melody","song",NA,40,41.4,2
"control",7,NA,"melody","song",NA,60,41.4,2
"control",8,NA,"melody","song",NA,80,41.4,2
"control",9,NA,"melody","song",NA,100,41.4,2
"control",10,NA,"melody","song",NA,60,41.4,2
"control",11,NA,"melody","song",NA,20,41.4,2
"control",12,NA,"melody","song",NA,60,41.4,2
"control",13,NA,"melody","song",NA,80,41.4,2
