cue,target,fsg,bsg,msg,qcon,tcon,qfr,tfr,jcn,lsa
actor,television,.041,0.000,.0180,5.45,6.40,24,50,14.073407,0.220706
actor,theater,.014,.034,.0150,5.45,,24,29,12.150668,0.850515
actress,act,.013,0.000,0.0000,,3.79,6,283,10.118590,0.109604
actress,actor,.507,.578,.0010,,5.45,6,24,0.847032,0.568679
actress,beauty,.013,0.000,0.0000,,3.31,6,71,12.117540,0.246115
actress,fame,.039,0.000,0.0000,,2.21,6,18,19.055967,0.184330
actress,girl,.020,0.000,.0080,,6.83,6,220,10.078410,0.224547
actress,model,.013,0.000,0.0000,,,6,77,11.625609,0.084327
actress,movie,.066,0.000,.0380,,5.85,6,29,15.766902,0.411233
actress,star,.046,0.000,.0130,,5.59,6,25,3.044261,0.123755
actress,television,.026,0.000,.0240,,6.40,6,50,14.920474,0.238221
actress,woman,.053,0.000,.0010,,5.68,6,224,8.689079,0.251016
ad,advertisement,.013,.020,.0160,,,11,2,0.000000,0.738368
ad,business,.020,0.000,.0030,,4.05,11,392,14.507050,0.146459
ad,campaign,.026,0.000,0.0000,,,11,94,16.313480,0.102017
ad,column,.020,0.000,0.0000,,,11,71,13.354344,0.051595
ad,commercial,.079,0.000,.0020,,4.76,11,61,1.646253,0.215553
ad,drop,.040,0.000,0.0000,,3.16,11,59,15.274405,0.035173
ad,magazine,.040,0.000,.0290,,5.91,11,39,18.951957,0.597494
ad,message,.013,0.000,0.0000,,4.55,11,64,4.851049,0.084028
ad,money,.013,0.000,.0080,,5.77,11,265,11.989401,0.092035
ad,news,.013,0.000,.0270,,5.62,11,102,8.943424,0.358140
ad,newspaper,.252,.030,.0090,,6.56,11,65,17.239299,0.521186
ad,paper,.079,0.000,.0090,,5.96,11,157,12.144471,0.137951
ad,sale,.013,0.000,.0020,,3.60,11,44,10.932546,0.146521
ad,sell,.033,0.000,.0030,,3.38,11,41,19.514861,0.266759
ad,television,.026,0.000,.0360,,6.40,11,50,18.751875,0.299124
add,drop,.011,.080,0.0000,2.95,3.16,88,59,9.299730,0.275910
add,increase,.017,.041,.0020,2.95,,88,195,8.432485,0.159265
add,join,.011,0.000,0.0000,2.95,2.88,88,65,12.249348,0.092506
add,math,.017,.042,.0450,2.95,3.78,88,4,13.537845,0.136164
add,minus,.022,.034,.1860,2.95,2.75,88,8,22.213337,0.204336
add,more,.011,0.000,.0040,2.95,2.77,88,2216,17.437096,0.340774
add,multiply,.050,.116,.0100,2.95,3.55,88,10,6.420257,0.257184
add,numbers,.011,.014,.0010,2.95,,88,125,19.983613,0.178636
add,plus,.094,.157,.0110,2.95,2.18,88,52,17.000442,0.285784
add,subtract,.685,.692,.0070,2.95,2.86,88,2,8.470915,0.353388
add,sum,.017,.284,0.0000,2.95,3.50,88,45,0.000000,0.212385
addict,alcohol,.020,0.000,.0620,,6.87,1,13,13.447005,0.328722
addict,cocaine,.040,.020,.0200,,,1,1,14.256590,0.880390
addict,crazy,.020,0.000,0.0000,,2.20,1,34,16.723806,0.065395
addict,dependent,.013,0.000,0.0000,,,1,40,15.316047,0.358522
addict,heroin,.034,.020,0.0000,,6.25,1,2,13.405545,0.950151
addict,need,.020,0.000,0.0000,,3.10,1,360,16.999575,0.057933
addiction,bad,.014,0.000,.0430,,3.00,3,142,19.649068,0.084131
addiction,cocaine,.055,.020,.0500,,,3,1,19.733596,0.926005
addiction,crack,.021,0.000,.0180,,5.05,3,21,13.802622,0.005480
addiction,drug,.664,.034,.0180,,5.54,3,24,17.258936,0.918383
addiction,habit,.014,.021,0.0000,,3.45,3,23,17.661916,0.393575
addiction,need,.055,0.000,0.0000,,3.10,3,360,11.468021,0.077912
addiction,problem,.041,0.000,0.0000,,3.64,3,313,12.269035,0.092483
addition,add,.026,0.000,.0180,3.42,2.95,142,88,19.030582,0.350732
addition,extra,.013,0.000,0.0000,3.42,,142,50,17.318416,0.260361
addition,math,.124,0.000,.0900,3.42,3.78,142,4,17.907668,0.246595
addition,more,.039,0.000,.0060,3.42,2.77,142,2216,14.050667,0.490765
addition,numbers,.013,0.000,0.0000,3.42,,142,125,12.946660,0.256825
addition,plus,.078,0.000,.0110,3.42,2.18,142,52,0.000000,0.364258
addition,subtraction,.621,.507,0.0000,3.42,3.73,142,6,5.044798,0.258597
address,book,.073,0.000,0.0000,,6.09,77,193,9.075398,0.063094
address,city,.013,0.000,.0050,,5.41,77,393,8.274241,0.075925
address,home,.273,0.000,.0560,,6.25,77,547,0.119827,0.075145
address,house,.093,0.000,.0920,,6.21,77,591,9.492980,0.077906
address,letter,.020,0.000,.0130,,5.16,77,145,8.739807,0.694980
address,live,.013,0.000,.0020,,4.32,77,177,8.412410,0.059234
address,mail,.040,0.000,.0030,,4.96,77,47,11.716873,0.434067
address,mine,.013,0.000,.0020,,4.37,77,59,9.424804,0.056252
address,name,.027,.049,0.0000,,3.96,77,294,2.592467,0.448548
address,number,.020,.014,.0090,,3.76,77,472,3.821228,0.183407
address,phone,.133,0.000,.0020,,6.02,77,54,8.590032,0.277869
address,street,.087,0.000,.0010,,5.84,77,244,14.740566,0.138788
address,talk,.013,0.000,.0190,,4.18,77,154,1.548095,0.085719
adjective,adverb,.152,.274,.0060,2.92,3.39,2,1,3.422220,0.931598
adjective,blue,.014,0.000,0.0000,2.92,4.49,2,143,17.152953,0.033292
adjective,english,.043,0.000,.0240,2.92,,2,195,14.398226,0.034714
adjective,noun,.333,.038,.1540,2.92,3.93,2,1,3.579470,0.903748
adjective,objective,.029,0.000,.0060,2.92,2.03,2,91,18.547026,0.135604
adjective,pronoun,.022,.059,.0420,2.92,2.95,2,4,10.069784,0.853971
adjective,verb,.181,.027,.2560,2.92,3.17,2,4,2.244976,0.610391
adjective,word,.014,0.000,.0170,2.92,5.13,2,274,4.541202,0.272627
adjourn,close,.027,0.000,0.0000,,3.24,2,234,1.743214,0.124924
adjourn,court,.081,0.000,.0040,,5.05,2,230,19.080328,0.040412
adjourn,dismiss,.060,0.000,0.0000,,,2,5,17.074753,0.174945
adjourn,end,.141,0.000,.0130,,3.16,2,410,5.580451,0.090714
adjourn,finish,.040,0.000,.0230,,2.78,2,39,5.580451,-0.019503
adjourn,go,.013,0.000,.0760,,3.33,2,626,6.778880,0.054341
adjourn,join,.013,0.000,0.0000,,2.88,2,65,15.334131,0.046872
adjourn,judge,.013,0.000,.0200,,6.25,2,77,14.494644,0.035259
adjourn,leave,.201,0.000,.0210,,3.10,2,205,16.513913,0.057238
adjourn,quit,.020,0.000,.0010,,3.00,2,15,18.387761,-0.020276
adjourn,start,.013,0.000,.0300,,2.40,2,154,17.092556,0.072188
adjourn,stop,.047,0.000,.0230,,2.93,2,120,5.580451,0.130036
adjustment,belt,.020,0.000,0.0000,,5.98,35,29,11.858457,0.120354
adjustment,bra,.020,0.000,0.0000,,6.25,35,0,23.072309,0.044656
adjustment,car,.014,0.000,.0110,,6.35,35,274,17.725154,0.023042
adjustment,change,.209,0.000,.0270,,3.06,35,240,4.239857,0.093960
adjustment,fix,.196,0.000,.0010,,3.10,35,14,9.418768,0.032114
adjustment,knob,.014,0.000,0.0000,,6.20,35,2,19.575601,0.108875
adjustment,move,.061,0.000,0.0000,,3.81,35,171,6.698731,0.051794
adjustment,television,.014,0.000,0.0000,,6.40,35,50,19.889019,0.009076
admire,adore,.039,.091,.0040,2.92,,10,2,21.419698,0.187444
admire,compliment,.022,0.000,.0010,2.92,3.25,10,3,14.589595,0.157170
admire,dislike,.011,0.000,.0360,2.92,2.75,10,14,20.350020,0.217211
admire,envy,.028,.027,0.0000,2.92,2.34,10,7,1.147402,0.204508
admire,like,.294,.022,.0250,2.92,2.82,10,1290,7.473618,0.326962
admire,love,.089,.011,.1300,2.92,3.51,10,232,15.995905,0.187212
admire,praise,.017,0.000,.0030,2.92,3.50,10,17,10.114496,0.202132
admire,respect,.150,.142,0.0000,2.92,2.33,10,125,3.039976,0.187278
admire,want,.022,0.000,.0010,2.92,2.95,10,329,16.351625,0.166126
admire,worship,.022,0.000,.0010,2.92,,10,36,5.892370,0.077376
admission,college,.048,0.000,.0070,,5.35,33,267,19.483303,0.512987
admission,fee,.014,0.000,0.0000,,,33,16,2.037502,0.214413
admission,guilt,.034,0.000,0.0000,,2.92,33,33,21.256244,0.046878
admission,in,.068,0.000,.0170,,,33,9999,12.494534,0.255721
admission,money,.048,0.000,.0220,,5.77,33,265,10.496263,0.077425
admission,movie,.027,0.000,.0200,,5.85,33,29,13.702948,0.044111
admission,open,.014,0.000,.0030,,3.72,33,319,18.895376,0.108820
admission,pay,.027,0.000,.0040,,4.65,33,172,6.412024,0.061522
admission,price,.014,0.000,.0010,,3.76,33,108,7.523322,-0.002918
admission,school,.061,0.000,.0120,,5.25,33,492,16.247218,0.305578
admission,test,.014,0.000,0.0000,,5.08,33,119,14.232444,0.190145
admission,ticket,.245,.048,0.0000,,7.00,33,16,15.042797,0.058032
admit,agree,.021,0.000,0.0000,,,37,51,12.614795,0.264685
admit,allow,.034,0.000,.0020,,2.64,37,72,0.000000,0.245763
admit,answer,.014,0.000,0.0000,,3.85,37,152,9.926839,0.248516
admit,blame,.014,0.000,.0010,,2.15,37,34,10.074450,0.436040
admit,confess,.131,.119,0.0000,,,37,11,1.518354,0.350349
admit,deny,.062,.088,.0060,,2.63,37,47,10.921681,0.423258
admit,enter,.028,0.000,.0030,,3.15,37,78,13.069845,0.176400
admit,give,.028,0.000,.0020,,3.18,37,291,4.987531,0.284228
admit,lie,.055,0.000,.0390,,4.04,37,59,13.412737,0.247308
admit,say,.028,0.000,.0150,,,37,504,11.925490,0.334463
admit,tell,.090,0.000,.0320,,3.02,37,268,11.925490,0.263215
admit,wrong,.055,0.000,.0060,,2.60,37,129,14.463198,0.435517
adolescent,adult,.076,0.000,.0410,5.32,4.88,18,25,10.669626,0.522978
adolescent,child,.262,0.000,.0810,5.32,5.72,18,213,2.718093,0.147514
adolescent,juvenile,.014,.013,0.0000,5.32,,18,18,2.437069,0.314050
adolescent,kid,.028,.014,.0550,5.32,5.32,18,61,2.718093,0.035810
adolescent,puberty,.041,.138,0.0000,5.32,,18,1,24.358162,0.522646
adolescent,teenager,.262,.072,.0040,5.32,,18,2,0.000000,0.267497
adolescent,young,.131,0.000,.0720,5.32,3.14,18,385,13.423720,0.167726
adolescent,youth,.062,.016,.0130,5.32,4.12,18,82,4.377421,0.454993
adore,admire,.091,.039,.0090,,2.92,2,10,21.419698,0.187444
adore,care,.013,0.000,.0110,,3.33,2,162,15.218384,0.075252
adore,hate,.013,0.000,.2770,,3.86,2,42,20.421083,0.328768
adore,like,.143,0.000,.0540,,2.82,2,1290,17.398566,0.221093
adore,love,.565,.011,.0650,,3.51,2,232,2.583792,0.369938
adore,people,.013,0.000,0.0000,,5.51,2,847,17.273842,0.104997
adorn,admire,.033,0.000,.0020,3.35,2.92,1,10,18.488389,0.181952
adorn,christmas,.011,0.000,.0170,3.35,4.53,1,27,18.870417,0.127651
adorn,cover,.011,0.000,0.0000,3.35,,1,88,10.988166,0.025817
adorn,crown,.011,0.000,0.0000,3.35,5.82,1,19,16.434934,0.128371
adorn,decorate,.139,.028,0.0000,3.35,4.19,1,2,0.000000,0.336716
adorn,dress,.033,0.000,0.0000,3.35,5.91,1,67,2.030214,0.302536
adorn,fix,.011,0.000,.0060,3.35,3.10,1,14,9.146286,-0.033106
adorn,give,.011,0.000,0.0000,3.35,3.18,1,291,6.007269,0.103008
adorn,jewel,.022,0.000,.0010,3.35,5.73,1,1,5.066036,0.005179
adorn,like,.022,0.000,.0160,3.35,2.82,1,1290,14.467174,0.096645
adorn,love,.133,0.000,.0120,3.35,3.51,1,232,12.674914,0.005997
adorn,ornament,.028,0.000,0.0000,3.35,5.69,1,4,0.000000,0.211640
adorn,place,.011,0.000,0.0000,3.35,3.98,1,571,9.089009,-0.002638
adorn,praise,.017,0.000,.0030,3.35,3.50,1,17,14.937412,0.048542
adorn,shower,.011,0.000,0.0000,3.35,5.88,1,15,13.215801,0.140859
adorn,tree,.011,0.000,.0140,3.35,6.62,1,59,17.358399,0.071692
adorn,wear,.017,0.000,.0010,3.35,3.46,1,36,9.682042,0.288282
adorn,worship,.022,0.000,.0020,3.35,,1,36,16.482883,-0.003994
adult,child,.459,.101,.0520,4.88,5.72,25,213,7.634812,0.379729
adult,father,.014,0.000,.0260,4.88,5.90,25,183,9.028856,0.068089
adult,kid,.047,.047,.0510,4.88,5.32,25,61,7.634812,0.041497
adult,mother,.020,0.000,.0490,4.88,5.47,25,216,3.260005,0.044510
adult,old,.041,0.000,.0140,4.88,3.41,25,660,13.933981,0.117582
adult,parent,.115,.024,.0200,4.88,6.18,25,15,8.214902,0.343109
adult,person,.020,0.000,.0020,4.88,6.51,25,175,3.122629,0.211003
adult,youth,.014,0.000,0.0000,4.88,4.12,25,82,10.172940,0.325654
adultery,affair,.033,.068,0.0000,,,3,33,20.096059,0.178849
adultery,bad,.020,0.000,.0480,,3.00,3,142,21.673638,0.066555
adultery,cheat,.333,0.000,.0050,,3.25,3,3,22.358360,0.060898
adultery,crime,.020,0.000,0.0000,,3.81,3,34,20.901699,0.129240
adultery,man,.040,0.000,.0020,,6.14,3,1207,19.489378,0.144045
adultery,marriage,.013,0.000,.0020,,3.94,3,95,22.239025,0.683344
adultery,sex,.133,0.000,.0030,,5.33,3,84,6.412065,0.372561
adultery,sin,.113,0.000,0.0000,,2.60,3,67,22.115087,0.347198
advance,achieve,.014,0.000,.0010,,,60,51,11.366995,0.313981
advance,behind,.020,0.000,.0310,,,60,258,14.984416,0.182846
advance,cash,.014,0.000,.0040,,6.28,60,36,12.330608,0.103037
advance,charge,.014,0.000,0.0000,,3.50,60,122,1.984911,0.146205
advance,class,.014,0.000,0.0000,,5.03,60,207,11.924778,0.125585
advance,decline,.020,0.000,0.0000,,,60,31,6.989586,0.167867
advance,excel,.014,.027,0.0000,,,60,1,13.170719,0.062675
advance,forward,.230,0.000,.0110,,,60,115,12.841916,0.223671
advance,further,.020,0.000,0.0000,,,60,218,0.000000,0.371077
advance,game,.014,0.000,0.0000,,4.72,60,123,9.668749,0.168809
advance,go,.041,0.000,.0130,,3.33,60,626,3.211706,0.110063
advance,job,.014,0.000,.0010,,4.11,60,238,9.184423,0.260011
advance,money,.014,0.000,.0270,,5.77,60,265,10.109997,0.138146
advance,move,.128,0.000,.0020,,3.81,60,171,3.211706,0.139885
advance,pass,.014,0.000,0.0000,,2.81,60,89,0.820716,0.234131
advance,pay,.027,0.000,0.0000,,4.65,60,172,7.666242,0.127886
advance,retreat,.027,.017,0.0000,,3.46,60,14,8.752505,0.361784
advance,smart,.020,0.000,0.0000,,3.00,60,21,13.414176,0.074928
adventure,action,.019,.051,0.0000,,3.00,14,291,10.054394,0.153008
adventure,book,.013,0.000,0.0000,,6.09,14,193,16.783029,0.180480
adventure,boring,.013,0.000,.0020,,2.65,14,5,16.554099,0.133605
adventure,danger,.013,.014,0.0000,,3.68,14,70,7.257210,0.281795
adventure,excitement,.078,0.000,0.0000,,,14,32,17.039258,0.353578
adventure,fun,.123,0.000,.0180,,2.45,14,44,15.413308,0.217997
adventure,hike,.013,0.000,0.0000,,4.58,14,4,18.820695,0.195481
adventure,island,.299,0.000,0.0000,,6.40,14,167,18.594619,0.162378
adventure,journey,.045,.014,.0010,,,14,28,13.341694,0.483023
adventure,safari,.013,.026,0.0000,,,14,2,16.451427,0.119540
adventure,space,.013,0.000,0.0000,,3.59,14,184,18.051193,0.097602
adventure,television,.013,0.000,0.0000,,6.40,14,50,21.399987,0.077960
adventure,trip,.052,0.000,.0210,,4.39,14,81,14.628010,0.385596
adventure,wild,.013,0.000,0.0000,,3.72,14,56,20.860713,0.265683
adverb,adjective,.274,.152,.0130,3.39,2.92,1,2,3.422220,0.931598
adverb,english,.068,0.000,.0310,3.39,,1,195,16.027439,0.017970
adverb,grammar,.014,0.000,.0050,3.39,3.98,1,4,25.032542,0.232267
adverb,noun,.205,0.000,.1990,3.39,3.93,1,1,4.299097,0.752402
adverb,pronoun,.021,.059,.0310,3.39,2.95,1,4,11.699054,0.698110
adverb,proverb,.021,.041,0.0000,3.39,,1,5,16.847496,-0.010720
adverb,verb,.158,.027,.1930,3.39,3.17,1,4,2.832757,0.652505
adverb,word,.021,0.000,.0140,3.39,5.13,1,274,6.170440,0.267864
adversary,bad,.013,0.000,.0060,,3.00,5,142,17.695044,0.070991
adversary,competition,.020,0.000,.0020,,3.08,5,63,12.605095,0.115403
adversary,enemy,.197,.010,.0760,,4.88,5,88,0.213829,0.370933
adversary,foe,.053,.021,.0560,,3.65,5,8,0.213829,0.309773
adversary,friend,.086,0.000,.0810,,4.40,5,133,11.447017,0.082204
adversary,opponent,.132,.027,.0040,,4.30,5,13,0.000000,0.204535
adversary,opposite,.013,0.000,.0070,,2.95,5,81,13.605442,0.149680
adversary,person,.013,0.000,0.0000,,6.51,5,175,6.678956,0.066670
adversary,vocabulary,.013,0.000,0.0000,,,5,13,18.635855,-0.020960
advertisement,ad,.020,.013,.0130,,,2,11,0.000000,0.738368
advertisement,agency,.013,0.000,0.0000,,,2,56,15.358860,0.143708
advertisement,article,.013,0.000,.0230,,5.82,2,68,11.531764,0.171092
advertisement,billboard,.066,.120,0.0000,,,2,1,22.405449,0.364531
advertisement,business,.013,0.000,.0050,,4.05,2,392,14.507050,0.141073
advertisement,buy,.020,0.000,.0240,,3.61,2,70,18.114958,0.331067
advertisement,car,.013,0.000,.0020,,6.35,2,274,16.588149,0.069755
advertisement,commercial,.125,.204,.0040,,4.76,2,61,1.646253,0.233714
advertisement,magazine,.079,0.000,.0170,,5.91,2,39,18.951957,0.616319
advertisement,money,.013,0.000,.0110,,5.77,2,265,11.989401,0.083887
advertisement,newspaper,.118,0.000,.0160,,6.56,2,65,17.239299,0.504453
advertisement,picture,.013,0.000,.0050,,6.75,2,162,10.075668,0.054509
advertisement,product,.046,0.000,0.0000,,5.80,2,87,14.563884,0.510570
advertisement,sale,.020,0.000,.0030,,3.60,2,44,10.932546,0.265187
advertisement,sell,.039,0.000,.0130,,3.38,2,41,19.514861,0.294451
advertisement,sign,.020,0.000,.0120,,5.16,2,94,7.163888,0.100851
advertisement,television,.138,0.000,.0520,,6.40,2,50,18.751875,0.351380
advice,bad,.015,0.000,.0470,2.08,3.00,51,142,14.207976,0.220235
advice,choice,.010,0.000,.0020,2.08,2.96,51,113,15.695630,0.274014
advice,column,.015,0.000,0.0000,2.08,,51,71,13.276157,0.000217
advice,comment,.010,.013,.0010,2.08,,51,42,9.165651,0.174109
advice,counsel,.077,.027,0.0000,2.08,3.47,51,12,9.273169,0.337890
advice,free,.010,0.000,0.0000,2.08,3.24,51,260,17.816102,0.131665
advice,friend,.036,0.000,.0040,2.08,4.40,51,133,16.101245,0.247662
advice,give,.041,0.000,0.0000,2.08,3.18,51,291,14.129083,0.409618
advice,good,.062,0.000,.0130,2.08,2.53,51,807,12.571342,0.369086
advice,help,.236,0.000,.0200,2.08,2.82,51,311,13.882719,0.351017
advice,idea,.010,0.000,.0090,2.08,2.87,51,195,12.961427,0.146992
advice,mother,.026,0.000,.0060,2.08,5.47,51,216,17.165614,0.120900
advice,opinion,.041,.020,.0030,2.08,2.29,51,96,8.525803,0.252495
advice,parent,.026,0.000,.0010,2.08,6.18,51,15,16.425486,0.108189
advice,suggestion,.031,.095,0.0000,2.08,2.67,51,34,2.345018,0.248601
advice,talk,.026,0.000,.0070,2.08,4.18,51,154,11.874369,0.221763
advice,tell,.010,0.000,.0010,2.08,3.02,51,268,17.585510,0.153192
advice,word,.015,0.000,0.0000,2.08,5.13,51,274,9.177175,0.112594
advil,ache,.013,0.000,.0020,,4.33,0,4,26.600697,
advil,aspirin,.113,.015,.1060,,5.70,0,3,4.750143,
advil,cramp,.020,0.000,0.0000,,,0,2,26.775195,
advil,drug,.013,0.000,.0230,,5.54,0,24,9.283844,
advil,hammer,.020,0.000,0.0000,,5.77,0,9,25.549963,
advil,headache,.180,0.000,.0850,,2.26,0,5,23.343760,
advil,medicine,.093,0.000,.0540,,5.27,0,30,7.663422,
advil,pain,.160,0.000,.1090,,4.22,0,88,19.981617,
advil,pill,.067,0.000,.0210,,5.88,0,15,11.152375,
advil,relief,.020,0.000,.0110,,,0,66,19.325165,
advil,tylenol,.180,.046,.0160,,,0,0,15.326845,
advise,counsel,.105,.041,.0020,,3.47,10,12,0.000000,0.199242
advise,give,.020,0.000,.0010,,3.18,10,291,5.372474,0.301892
advise,guide,.013,0.000,0.0000,,4.35,10,36,13.683260,0.126200
advise,help,.261,0.000,.0320,,2.82,10,311,13.179224,0.240584
advise,inform,.013,.014,.0010,,,10,7,6.301753,0.211696
advise,lecture,.013,0.000,0.0000,,4.50,10,16,6.971799,0.116329
advise,suggest,.026,0.000,0.0000,,,10,54,0.000000,0.205759
advise,talk,.020,0.000,.0120,,4.18,10,154,2.597942,0.167684
advise,teach,.020,0.000,.0010,,1.77,10,41,8.958727,0.189949
advise,tell,.033,0.000,.0070,,3.02,10,268,2.335063,0.144525
aerobics,activity,.013,0.000,0.0000,,,1,116,11.919093,0.277405
aerobics,dance,.073,.014,.0050,,4.98,1,90,17.189219,0.020592
aerobics,exercise,.327,.034,.0340,,4.62,1,58,7.169332,0.625426
aerobics,fitness,.027,.085,.0050,,,1,8,20.998257,0.707302
aerobics,fun,.040,0.000,.0100,,2.45,1,44,19.263369,0.065689
aerobics,jump,.027,0.000,0.0000,,4.44,1,24,19.199017,0.148608
aerobics,pain,.020,0.000,.0090,,4.22,1,88,23.861223,0.062830
aerobics,run,.020,0.000,.0220,,4.51,1,212,16.931360,0.168839
aerobics,sport,.013,0.000,.0050,,4.18,1,17,16.031550,0.178166
aerobics,step,.020,0.000,.0010,,4.91,1,131,18.816446,0.086058
aerobics,sweat,.127,0.000,.0490,,4.53,1,23,7.924056,0.015799
aerobics,workout,.067,.089,.0070,,,1,2,7.169332,0.520845
affair,adultery,.068,.033,0.0000,,,33,3,20.096059,0.178849
affair,cheat,.142,0.000,.0230,,3.25,33,3,15.833307,0.150406
affair,current,.014,.040,0.0000,,,33,104,7.744194,0.044228
affair,divorce,.014,0.000,.0130,,4.23,33,29,17.964287,0.133669
affair,event,.034,0.000,.0030,,3.72,33,81,2.757624,0.288834
affair,family,.027,0.000,.0020,,5.85,33,331,13.221917,0.121983
affair,fling,.020,.101,0.0000,,,33,2,15.126076,0.132335
affair,happening,.014,0.000,.0030,,,33,28,3.016901,0.218419
affair,love,.135,0.000,.0440,,3.51,33,232,15.490667,0.309800
affair,lust,.014,0.000,0.0000,,3.16,33,5,19.402782,0.272905
affair,marriage,.068,0.000,.0080,,3.94,33,95,9.871376,0.165913
affair,party,.020,0.000,.0020,,5.50,33,216,0.343449,0.120542
affair,people,.020,0.000,.0010,,5.51,33,847,10.898707,0.136017
affair,relationship,.027,0.000,0.0000,,,33,88,0.864716,0.129945
affair,romance,.020,0.000,0.0000,,2.75,33,13,3.246964,0.264931
affair,sex,.074,0.000,.0140,,5.33,33,84,13.683822,0.046716
affair,woman,.014,0.000,.0020,,5.68,33,224,13.197313,0.152697
affair,wrong,.020,0.000,.0050,,2.60,33,129,16.236666,0.182255
affect,bother,.066,0.000,0.0000,,,35,22,3.299285,0.066805
affect,cause,.132,0.000,.0790,,2.90,35,130,10.366777,0.409379
affect,change,.066,0.000,.0090,,3.06,35,240,2.848394,0.318902
affect,effect,.224,.094,.0470,,2.22,35,213,11.577558,0.405342
affect,effort,.013,0.000,0.0000,,2.22,35,145,15.967044,0.191812
affect,emotion,.013,0.000,.0060,,2.40,35,34,6.521753,0.159746
affect,feeling,.026,0.000,.0040,,2.33,35,172,5.474083,0.162488
affect,harm,.020,0.000,0.0000,,2.90,35,25,10.364842,0.333161
affect,hurt,.013,0.000,.0130,,3.66,35,37,6.880466,0.133076
affect,impact,.013,0.000,0.0000,,3.32,35,67,0.000000,0.398651
affect,influence,.033,.026,0.0000,,,35,132,0.826413,0.485285
affect,plug,.013,0.000,0.0000,,6.00,35,23,9.936604,0.035356
affect,response,.013,0.000,.0060,,3.00,35,77,18.478823,0.139595
affect,result,.013,0.000,.0170,,3.18,35,244,12.662876,0.424846
affect,touch,.013,0.000,.0010,,4.48,35,87,0.000000,0.058043
affection,care,.027,0.000,.0140,3.70,3.33,1,162,6.801888,0.224882
affection,hug,.040,.050,.0120,3.70,5.34,1,3,21.538727,0.273006
affection,kiss,.013,.038,.0610,3.70,5.78,1,17,20.053342,0.363813
affection,love,.800,0.000,.0190,3.70,3.51,1,232,6.907508,0.672041
affection,lust,.013,0.000,0.0000,3.70,3.16,1,5,10.819583,0.324766
affection,show,.013,0.000,0.0000,3.70,3.93,1,287,15.075453,0.175058
africa,asia,.028,.145,.0270,5.92,,45,44,3.338597,0.363597
africa,black,.145,0.000,0.0000,5.92,4.66,45,203,16.278426,0.081864
africa,continent,.234,.169,.0060,5.92,,45,17,2.515527,0.615788
africa,country,.076,0.000,.0330,5.92,4.54,45,324,15.160014,0.118336
africa,desert,.021,0.000,0.0000,5.92,5.90,45,21,20.628339,0.374584
africa,elephant,.021,0.000,0.0000,5.92,7.00,45,7,19.889810,0.228248
africa,freedom,.014,0.000,0.0000,5.92,1.98,45,128,19.043629,0.089519
africa,green,.014,0.000,.0020,5.92,5.46,45,116,18.129736,0.009650
africa,jungle,.048,.034,0.0000,5.92,6.28,45,20,9.881130,0.321243
africa,lion,.014,.021,.0020,5.92,6.14,45,17,19.625930,0.111002
africa,south,.034,0.000,0.0000,5.92,3.39,45,240,18.909311,0.295724
afternoon,class,.014,0.000,0.0000,3.71,5.03,106,207,16.209032,0.128336
afternoon,day,.055,0.000,.1140,3.71,4.67,106,686,2.295573,0.507290
